Temperatura do ar ambiente,Rotação do motor - RPM,Carga calculada do motor,Ajuste de combustível de longo prazo - Banco 1,Temperatura do ar admitido - ACT,Temperatura do líquido de arrefecimento do motor - CTS,Ajuste de combustível de curto prazo - Banco 1,"Sonda lambda - Banco 1, sensor 2",Pressão barométrica,Tensão do módulo,Posição relativa da borboleta - TPS,Posição absoluta da borboleta - TPS,Posição absoluta da borboleta - Sensor B,"Sonda lambda - Banco 1, sensor 1","Ajuste de combustível de curto prazo - Banco 1, sensor 1",Pressão no coletor de admissão - MAP,Estado do sistema de combustível,Carga absoluta do motor,Nº de falhas na memória,Altitude,stft_pct,stft_rolling_mean,stft_rolling_std,stft_ema,stft_low_flag,lambda_v,lambda_rolling_mean,lambda_rich_flag,map_mbar,map_rolling_mean,map_rolling_std,rpm,is_idle,rpm_delta,rpm_jerk,module_voltage,voltage_low_flag,voltage_rolling_min,calc_load_pct,calc_load_rolling_mean,rich_idle_score,low_battery_score
,670.0,25.0,,,78.0,-9.0,,,,,,,,,370.0,nan,,,49,-9.0,-10.6,1.2000000000000004,-10.467379330473324,1,,,0,370.0,370.0,0.0,670.0,1,-1.0,-3.0,,0,,25.0,24.2,2,0
,672.0,25.0,,,78.0,-11.0,,,,,,,,,370.0,nan,,,49,-11.0,-10.4,1.0198039027185573,-10.53395691416416,1,,,0,370.0,370.0,0.0,672.0,1,2.0,3.0,,0,,25.0,24.4,2,0
,670.0,25.0,,,78.0,-12.0,,,,,,,,,370.0,nan,,,49,-12.0,-10.4,1.0198039027185573,-10.717212299893639,1,,,0,370.0,370.0,0.0,670.0,1,-2.0,-4.0,,0,,25.0,24.6,2,0
,671.0,25.0,,,78.0,-12.0,,,,,,,,,370.0,nan,,,49,-12.0,-10.8,1.1661903789690602,-10.877560762406933,1,,,0,370.0,370.0,0.0,671.0,1,1.0,3.0,,0,,25.0,24.8,2,0
,665.0,25.0,,,78.0,-10.0,,,,,,,,,370.0,nan,,,49,-10.0,-10.8,1.1661903789690602,-10.767865667106067,1,,,0,370.0,370.0,0.0,665.0,1,-6.0,-7.0,,0,,25.0,25.0,2,0
,665.0,25.0,,,78.0,-10.0,,,,,,,,,370.0,nan,,,49,-10.0,-11.0,0.8944271909999159,-10.671882458717809,1,,,0,370.0,370.0,0.0,665.0,1,0.0,6.0,,0,,25.0,25.0,2,0
,673.0,24.0,,,78.0,-9.0,,,,,,,,,370.0,nan,,,49,-9.0,-10.6,1.2,-10.462897151378083,1,,,0,370.0,370.0,0.0,673.0,1,8.0,8.0,,0,,24.0,24.8,2,0
,673.0,24.0,,,78.0,-11.0,,,,,,,,,370.0,nan,,,49,-11.0,-10.4,1.0198039027185568,-10.530035007455822,1,,,0,370.0,370.0,0.0,673.0,1,0.0,-8.0,,0,,24.0,24.6,2,0
,670.0,24.0,,,78.0,-11.0,,,,,,,,,370.0,nan,,,49,-11.0,-10.2,0.7483314773547881,-10.588780631523845,1,,,0,370.0,370.0,0.0,670.0,1,-3.0,-3.0,,0,,24.0,24.4,2,0
,670.0,24.0,,,78.0,-12.0,,,,,,,,,370.0,nan,,,49,-12.0,-10.6,1.0198039027185568,-10.765183052583364,1,,,0,370.0,370.0,0.0,670.0,1,0.0,3.0,,0,,24.0,24.2,2,0
,666.0,24.0,,,78.0,-12.0,,,,,,,,,370.0,nan,,,49,-12.0,-11.0,1.0954451150103321,-10.919535171010443,1,,,0,370.0,370.0,0.0,666.0,1,-4.0,-4.0,,0,,24.0,24.0,2,0
,672.0,24.0,,,78.0,-10.0,,,,,,,,,370.0,nan,,,49,-10.0,-11.2,0.7483314773547881,-10.804593274634138,1,,,0,370.0,370.0,0.0,672.0,1,6.0,10.0,,0,,24.0,24.0,2,0
,671.0,24.0,,,78.0,-9.0,,,,,,,,,370.0,nan,,,49,-9.0,-10.8,1.1661903789690602,-10.57901911530487,1,,,0,370.0,370.0,0.0,671.0,1,-1.0,-7.0,,0,,24.0,24.0,2,0
,674.0,24.0,,,78.0,-9.0,,,,,,,,,370.0,nan,,,49,-9.0,-10.4,1.3564659966250538,-10.381641725891761,1,,,0,370.0,370.0,0.0,674.0,1,3.0,4.0,,0,,24.0,24.0,2,0
,669.0,24.0,,,78.0,-11.0,,,,,,,,,370.0,nan,,,49,-11.0,-10.2,1.1661903789690604,-10.45893651015529,1,,,0,370.0,370.0,0.0,669.0,1,-5.0,-8.0,,0,,24.0,24.0,2,0
,671.0,24.0,,,78.0,-11.0,,,,,,,,,370.0,nan,,,49,-11.0,-10.0,0.894427190999916,-10.526569446385878,1,,,0,370.0,370.0,0.0,671.0,1,2.0,7.0,,0,,24.0,24.0,2,0
,672.0,24.0,,,78.0,-11.0,,,,,,,,,370.0,nan,,,49,-11.0,-10.2,0.9797958971132714,-10.585748265587643,1,,,0,370.0,370.0,0.0,672.0,1,1.0,-1.0,,0,,24.0,24.0,2,0
,668.0,25.0,,,78.0,-12.0,,,,,,,,,370.0,nan,,,49,-12.0,-10.8,0.9797958971132714,-10.762529732389188,1,,,0,370.0,370.0,0.0,668.0,1,-4.0,-5.0,,0,,25.0,24.2,2,0
,671.0,24.0,,,78.0,-10.0,,,,,,,,,370.0,nan,,,49,-10.0,-11.0,0.6324555320336759,-10.66721351584054,1,,,0,370.0,370.0,0.0,671.0,1,3.0,7.0,,0,,24.0,24.2,2,0
,662.0,25.0,,,78.0,-9.0,,,,,,,,,370.0,nan,,,49,-9.0,-10.6,1.0198039027185568,-10.458811826360472,1,,,0,370.0,370.0,0.0,662.0,1,-9.0,-12.0,,0,,25.0,24.4,2,0
,673.0,25.0,,,78.0,-9.0,,,,,,,,,370.0,nan,,,49,-9.0,-10.2,1.16619037896906,-10.276460348065413,1,,,0,370.0,370.0,0.0,673.0,1,11.0,20.0,,0,,25.0,24.6,2,0
,666.0,25.0,,,78.0,-9.0,,,,,,,,,370.0,nan,,,49,-9.0,-9.8,1.16619037896906,-10.116902804557236,1,,,0,370.0,370.0,0.0,666.0,1,-7.0,-18.0,,0,,25.0,24.8,2,0
,667.0,25.0,,,78.0,-11.0,,,,,,,,,370.0,nan,,,49,-11.0,-9.6,0.8,-10.227289953987581,1,,,0,370.0,370.0,0.0,667.0,1,1.0,8.0,,0,,25.0,24.8,2,0
,668.0,25.0,,,78.0,-11.0,,,,,,,,,370.0,nan,,,49,-11.0,-9.8,0.9797958971132711,-10.323878709739134,1,,,0,370.0,370.0,0.0,668.0,1,1.0,0.0,,0,,25.0,25.0,2,0
,670.0,24.0,,,78.0,-11.0,,,,,,,,,370.0,nan,,,49,-11.0,-10.2,0.9797958971132711,-10.408393871021742,1,,,0,370.0,370.0,0.0,670.0,1,2.0,1.0,,0,,24.0,24.8,2,0
,668.0,24.0,,,78.0,-12.0,,,,,,,,,370.0,nan,,,49,-12.0,-10.8,0.9797958971132711,-10.607344637144024,1,,,0,370.0,370.0,0.0,668.0,1,-2.0,-4.0,,0,,24.0,24.6,2,0
,672.0,24.0,,,77.0,-12.0,,,,,,,,,370.0,nan,,,49,-12.0,-11.4,0.48989794855663504,-10.781426557501021,1,,,0,370.0,370.0,0.0,672.0,1,4.0,6.0,,0,,24.0,24.4,2,0
,673.0,24.0,,,78.0,-12.0,,,,,,,,,370.0,nan,,,49,-12.0,-11.6,0.48989794855663504,-10.933748237813393,1,,,0,370.0,370.0,0.0,673.0,1,1.0,-3.0,,0,,24.0,24.2,2,0
,672.0,24.0,,,78.0,-9.0,,,,,,,,,370.0,nan,,,49,-9.0,-11.2,1.1661903789690597,-10.69202970808672,1,,,0,370.0,370.0,0.0,672.0,1,-1.0,-2.0,,0,,24.0,24.0,2,0
,672.0,25.0,,,78.0,-9.0,,,,,,,,,370.0,nan,,,49,-9.0,-10.8,1.4696938456699067,-10.48052599457588,1,,,0,370.0,370.0,0.0,672.0,1,0.0,1.0,,0,,25.0,24.2,2,0
,674.0,25.0,,,78.0,-9.0,,,,,,,,,370.0,nan,,,49,-9.0,-10.2,1.4696938456699067,-10.295460245253894,1,,,0,370.0,370.0,0.0,674.0,1,2.0,2.0,,0,,25.0,24.4,2,0
,670.0,25.0,,,78.0,-11.0,,,,,,,,,370.0,nan,,,49,-11.0,-10.0,1.2649110640673513,-10.383527714597157,1,,,0,370.0,370.0,0.0,670.0,1,-4.0,-6.0,,0,,25.0,24.6,2,0
,670.0,25.0,,,78.0,-11.0,,,,,,,,,370.0,nan,,,49,-11.0,-9.8,0.9797958971132706,-10.460586750272512,1,,,0,370.0,370.0,0.0,670.0,1,0.0,4.0,,0,,25.0,24.8,2,0
,670.0,25.0,,,78.0,-12.0,,,,,,,,,370.0,nan,,,49,-12.0,-10.4,1.1999999999999995,-10.653013406488448,1,,,0,370.0,370.0,0.0,670.0,1,0.0,0.0,,0,,25.0,25.0,2,0
,667.0,25.0,,,78.0,-12.0,,,,,,,,,370.0,nan,,,49,-12.0,-11.0,1.0954451150103317,-10.821386730677393,1,,,0,370.0,370.0,0.0,667.0,1,-3.0,-3.0,,0,,25.0,25.0,2,0
,673.0,25.0,,,78.0,-12.0,,,,,,,,,370.0,nan,,,49,-12.0,-11.6,0.4898979485566342,-10.968713389342719,1,,,0,370.0,370.0,0.0,673.0,1,6.0,9.0,,0,,25.0,25.0,2,0
,670.0,25.0,,,78.0,-12.0,,,,,,,,,370.0,nan,,,49,-12.0,-11.8,0.3999999999999983,-11.097624215674879,1,,,0,370.0,370.0,0.0,670.0,1,-3.0,-9.0,,0,,25.0,25.0,2,0
,668.0,25.0,,,78.0,-10.0,,,,,,,,,370.0,nan,,,49,-10.0,-11.6,0.7999999999999989,-10.960421188715518,1,,,0,370.0,370.0,0.0,668.0,1,-2.0,1.0,,0,,25.0,25.0,2,0
,673.0,25.0,,,78.0,-10.0,,,,,,,,,370.0,nan,,,49,-10.0,-11.2,0.9797958971132702,-10.840368540126079,1,,,0,370.0,370.0,0.0,673.0,1,5.0,7.0,,0,,25.0,25.0,2,0
,673.0,25.0,,,78.0,-9.0,,,,,,,,,370.0,nan,,,49,-9.0,-10.6,1.199999999999999,-10.610322472610319,1,,,0,370.0,370.0,0.0,673.0,1,0.0,-5.0,,0,,25.0,25.0,2,0
,670.0,25.0,,,78.0,-9.0,,,,,,,,,370.0,nan,,,49,-9.0,-10.0,1.095445115010331,-10.409032163534029,1,,,0,370.0,370.0,0.0,670.0,1,-3.0,-3.0,,0,,25.0,25.0,2,0
,675.0,24.0,,,78.0,-9.0,,,,,,,,,370.0,nan,,,49,-9.0,-9.4,0.4898979485566331,-10.232903143092276,1,,,0,370.0,370.0,0.0,675.0,1,5.0,8.0,,0,,24.0,24.8,2,0
,672.0,24.0,,,78.0,-11.0,,,,,,,,,370.0,nan,,,49,-11.0,-9.6,0.7999999999999986,-10.328790250205742,1,,,0,370.0,370.0,0.0,672.0,1,-3.0,-8.0,,0,,24.0,24.6,2,0
,672.0,24.0,,,78.0,-11.0,,,,,,,,,370.0,nan,,,49,-11.0,-9.8,0.97979589711327,-10.412691468930024,1,,,0,370.0,370.0,0.0,672.0,1,0.0,3.0,,0,,24.0,24.4,2,0
,669.0,24.0,,,78.0,-11.0,,,,,,,,,370.0,nan,,,49,-11.0,-10.2,0.97979589711327,-10.486105035313772,1,,,0,370.0,370.0,0.0,669.0,1,-3.0,-3.0,,0,,24.0,24.2,2,0
,669.0,24.0,,,,,,,,,,,,,,nan,,,49,,-10.5,0.8660254037844369,-10.486105035313772,0,,,0,,370.0,0.0,669.0,1,0.0,3.0,,0,,24.0,24.0,1,0
,669.0,24.0,,,78.0,-12.0,,,,,,,,,370.0,nan,20.0,,49,-12.0,-11.25,0.43301270189221597,-10.698581521585522,1,,,0,370.0,370.0,0.0,669.0,1,0.0,0.0,,0,,24.0,24.0,2,0
,673.0,24.0,,,78.0,-12.0,,,,,,,,,370.0,nan,20.0,,49,-12.0,-11.5,0.499999999999997,-10.861258831387332,1,,,0,370.0,370.0,0.0,673.0,1,4.0,4.0,,0,,24.0,24.0,2,0
,669.0,24.0,,,78.0,-12.0,,,,,,,,,370.0,nan,20.0,,49,-12.0,-11.75,0.43301270189221597,-11.003601477463915,1,,,0,370.0,370.0,0.0,669.0,1,-4.0,-8.0,,0,,24.0,24.0,2,0
,673.0,24.0,,,78.0,-10.0,,,,,,,,,370.0,nan,20.0,,49,-10.0,-11.5,0.8660254037844369,-10.878151292780926,1,,,0,370.0,370.0,0.0,673.0,1,4.0,8.0,,0,,24.0,24.0,2,0
,673.0,24.0,,,78.0,-10.0,,,,,,,,,370.0,nan,20.0,,49,-10.0,-11.2,0.97979589711327,-10.76838238118331,1,,,0,370.0,370.0,0.0,673.0,1,0.0,-4.0,,0,,24.0,24.0,2,0
,672.0,24.0,,,78.0,-9.0,,,,,,,,,370.0,nan,21.0,,49,-9.0,-10.6,1.1999999999999988,-10.547334583535395,1,,,0,370.0,370.0,0.0,672.0,1,-1.0,-1.0,,0,,24.0,24.0,2,0
,672.0,25.0,,,78.0,-12.0,,,,,,,,,370.0,nan,21.0,,49,-12.0,-10.6,1.1999999999999988,-10.728917760593472,1,,,0,370.0,370.0,0.0,672.0,1,0.0,1.0,,0,,25.0,24.2,2,0
,670.0,25.0,,,78.0,-12.0,,,,,,,,,370.0,nan,21.0,,49,-12.0,-10.6,1.1999999999999988,-10.887803040519287,1,,,0,370.0,370.0,0.0,670.0,1,-2.0,-2.0,,0,,25.0,24.4,2,0
,673.0,25.0,,,78.0,-12.0,,,,,,,,,370.0,nan,21.0,,49,-12.0,-11.0,1.2649110640673507,-11.026827660454376,1,,,0,370.0,370.0,0.0,673.0,1,3.0,5.0,,0,,25.0,24.6,2,0
,669.0,25.0,,,78.0,-12.0,,,,,,,,,370.0,nan,21.0,,49,-12.0,-11.4,1.1999999999999988,-11.14847420289758,1,,,0,370.0,370.0,0.0,669.0,1,-4.0,-7.0,,0,,25.0,24.8,2,0
,669.0,25.0,,,78.0,-10.0,,,,,,,,,370.0,nan,21.0,,49,-10.0,-11.6,0.7999999999999982,-11.004914927535383,1,,,0,370.0,370.0,0.0,669.0,1,0.0,4.0,,0,,25.0,25.0,2,0
,669.0,25.0,,,78.0,-10.0,,,,,,,,,370.0,nan,21.0,,49,-10.0,-11.2,0.9797958971132695,-10.87930056159346,1,,,0,370.0,370.0,0.0,669.0,1,0.0,0.0,,0,,25.0,25.0,2,0
,672.0,25.0,,,78.0,-9.0,,,,,,,,,370.0,nan,21.0,,49,-9.0,-10.6,1.1999999999999984,-10.644387991394279,1,,,0,370.0,370.0,0.0,672.0,1,3.0,3.0,,0,,25.0,25.0,2,0
,671.0,25.0,,,78.0,-9.0,,,,,,,,,,nan,,,49,-9.0,-10.0,1.0954451150103306,-10.438839492469993,1,,,0,,370.0,0.0,671.0,1,-1.0,-4.0,,0,,25.0,25.0,2,0
,670.0,24.0,,48.0,78.0,-12.0,,,,,,,,,370.0,nan,20.0,,49,-12.0,-10.0,1.0954451150103306,-10.633984555911244,1,,,0,370.0,370.0,0.0,670.0,1,-1.0,0.0,,0,,24.0,24.8,2,0
,673.0,24.0,,48.0,79.0,-12.0,,,,,,,,,370.0,nan,20.0,,49,-12.0,-10.4,1.3564659966250523,-10.804736486422339,1,,,0,370.0,370.0,0.0,673.0,1,3.0,4.0,,0,,24.0,24.6,2,0
,666.0,24.0,,48.0,79.0,-12.0,,,,,,,,,370.0,nan,20.0,,49,-12.0,-10.8,1.4696938456699056,-10.954144425619546,1,,,0,370.0,370.0,0.0,666.0,1,-7.0,-10.0,,0,,24.0,24.4,2,0
,671.0,24.0,,48.0,79.0,-10.0,,,,,,,,,360.0,nan,20.0,,49,-10.0,-11.0,1.2649110640673502,-10.834876372417103,1,,,0,360.0,367.5,4.330127018922189,671.0,1,5.0,12.0,,0,,24.0,24.2,2,0
,673.0,24.0,,48.0,79.0,-9.0,,,,,,,,,370.0,nan,20.0,,49,-9.0,-11.0,1.2649110640673502,-10.605516825864965,1,,,0,370.0,368.0,3.9999999999999964,673.0,1,2.0,-3.0,,0,,24.0,24.0,2,0
,672.0,24.0,,48.0,79.0,-12.0,,,,,,,,,370.0,nan,20.0,,49,-12.0,-11.0,1.2649110640673502,-10.779827222631845,1,,,0,370.0,368.0,3.9999999999999964,672.0,1,-1.0,-3.0,,0,,24.0,24.0,2,0
,669.0,24.0,,48.0,79.0,-12.0,,,,,,,,,370.0,nan,20.0,,49,-12.0,-11.0,1.2649110640673502,-10.932348819802865,1,,,0,370.0,368.0,3.9999999999999964,669.0,1,-3.0,-2.0,,0,,24.0,24.0,2,0
,670.0,24.0,,48.0,79.0,-12.0,,,,,,,,,370.0,nan,20.0,,49,-12.0,-11.0,1.2649110640673502,-11.065805217327506,1,,,0,370.0,368.0,3.9999999999999964,670.0,1,1.0,4.0,,0,,24.0,24.0,2,0
,670.0,24.0,,48.0,79.0,-12.0,,,,,,,,,370.0,nan,20.0,,49,-12.0,-11.4,1.1999999999999984,-11.182579565161568,1,,,0,370.0,370.0,0.0,670.0,1,0.0,-1.0,,0,,24.0,24.0,2,0
,671.0,24.0,,48.0,79.0,-11.0,,,,,,,,,370.0,nan,20.0,,49,-11.0,-11.8,0.39999999999999486,-11.159757119516371,1,,,0,370.0,370.0,0.0,671.0,1,1.0,1.0,,0,,24.0,24.0,2,0
,673.0,24.0,,48.0,79.0,-10.0,,,,,,,,,370.0,nan,20.0,,49,-10.0,-11.4,0.7999999999999975,-11.014787479576825,1,,,0,370.0,370.0,0.0,673.0,1,2.0,1.0,,0,,24.0,24.0,2,0
,670.0,24.0,,48.0,79.0,-12.0,,,,,,,,,370.0,nan,20.0,,49,-12.0,-11.4,0.7999999999999975,-11.137939044629722,1,,,0,370.0,370.0,0.0,670.0,1,-3.0,-5.0,,0,,24.0,24.0,2,0
,670.0,24.0,,48.0,79.0,-12.0,,,,,,,,,370.0,nan,20.0,,49,-12.0,-11.4,0.7999999999999975,-11.245696664051007,1,,,0,370.0,370.0,0.0,670.0,1,0.0,3.0,,0,,24.0,24.0,2,0
,672.0,24.0,,48.0,79.0,-12.0,,,,,,,,,370.0,nan,20.0,,49,-12.0,-11.4,0.7999999999999975,-11.33998458104463,1,,,0,370.0,370.0,0.0,672.0,1,2.0,2.0,,0,,24.0,24.0,2,0
,674.0,24.0,,48.0,79.0,-11.0,,,,,,,,,370.0,nan,20.0,,49,-11.0,-11.4,0.7999999999999975,-11.297486508414051,1,,,0,370.0,370.0,0.0,674.0,1,2.0,0.0,,0,,24.0,24.0,2,0
,673.0,24.0,,48.0,79.0,-10.0,,,,,,,,,370.0,nan,20.0,,49,-10.0,-11.4,0.7999999999999975,-11.135300694862295,1,,,0,370.0,370.0,0.0,673.0,1,-1.0,-3.0,,0,,24.0,24.0,2,0
,672.0,24.0,,48.0,79.0,-12.0,,,,,,,,,370.0,nan,20.0,,49,-12.0,-11.4,0.7999999999999975,-11.243388108004508,1,,,0,370.0,370.0,0.0,672.0,1,-1.0,0.0,,0,,24.0,24.0,2,0
,672.0,24.0,,48.0,79.0,-12.0,,,,,,,,,370.0,nan,20.0,,49,-12.0,-11.4,0.7999999999999975,-11.337964594503944,1,,,0,370.0,370.0,0.0,672.0,1,0.0,1.0,,0,,24.0,24.0,2,0
,668.0,24.0,,,,,,,,,,,,,,nan,,,49,,-11.25,0.8291561975888471,-11.337964594503944,0,,,0,,370.0,0.0,668.0,1,-4.0,-4.0,,0,,24.0,24.0,1,0
,671.0,24.0,,,79.0,,,,,,,,0.19,-10.0,,nan,,,49,,-11.333333333333334,0.9428090415820599,-11.337964594503944,0,0.19,0.19,0,,370.0,0.0,671.0,1,3.0,7.0,,0,,24.0,24.0,1,0
,672.0,24.0,,,79.0,,,,,,,,0.24,-10.0,,nan,,,49,,-12.0,0.0,-11.337964594503944,0,0.24,0.215,0,,370.0,0.0,672.0,1,1.0,-2.0,,0,,24.0,24.0,1,0
,673.0,24.0,,,79.0,,,,,,,,0.63,-12.0,,nan,,,49,,-12.0,0.0,-11.337964594503944,0,0.63,0.35333333333333333,0,,370.0,0.0,673.0,1,1.0,0.0,,0,,24.0,24.0,1,0
,671.0,24.0,,,79.0,,,,,,,,0.77,-12.0,,nan,,,49,,,,-11.337964594503944,0,0.77,0.4575,0,,,,671.0,1,-2.0,-3.0,,0,,24.0,24.0,1,0
,664.0,24.0,,,80.0,,,,,,,,0.75,-12.0,,nan,,,49,,,,-11.337964594503944,0,0.75,0.516,0,,,,664.0,1,-7.0,-5.0,,0,,24.0,24.0,1,0
,669.0,24.0,,,79.0,,,,,,,,0.59,-12.0,,nan,,,49,,,,-11.337964594503944,0,0.59,0.596,0,,,,669.0,1,5.0,12.0,,0,,24.0,24.0,1,0
,671.0,24.0,,,79.0,,,,,,,,0.29,-12.0,,nan,,,49,,,,-11.337964594503944,0,0.29,0.606,0,,,,671.0,1,2.0,-3.0,,0,,24.0,24.0,1,0
,670.0,24.0,,,80.0,,,,,,,,0.18,-12.0,,nan,,,49,,,,-11.337964594503944,0,0.18,0.516,0,,,,670.0,1,-1.0,-3.0,,0,,24.0,24.0,1,0
,672.0,24.0,,,79.0,,,,,,,,0.12,-12.0,,nan,,,49,,,,-11.337964594503944,0,0.12,0.38599999999999995,0,,,,672.0,1,2.0,3.0,,0,,24.0,24.0,1,0
,672.0,24.0,,,80.0,,,,,,,,0.1,-11.0,,nan,,,49,,,,-11.337964594503944,0,0.1,0.25599999999999995,0,,,,672.0,1,0.0,-2.0,,0,,24.0,24.0,1,0
,669.0,24.0,,,80.0,,,,,,,,0.11,-10.0,,nan,,,49,,,,-11.337964594503944,0,0.11,0.15999999999999998,0,,,,669.0,1,-3.0,-3.0,,0,,24.0,24.0,1,0
,671.0,24.0,,,79.0,,,,,,,,0.16,-10.0,,nan,,,49,,,,-11.337964594503944,0,0.16,0.13399999999999995,0,,,,671.0,1,2.0,5.0,,0,,24.0,24.0,1,0
,669.0,24.0,,,79.0,,,,,,,,0.46,-12.0,,nan,,,49,,,,-11.337964594503944,0,0.46,0.19,0,,,,669.0,1,-2.0,-4.0,,0,,24.0,24.0,1,0
,666.0,24.0,,,79.0,,,,,,,,0.7,-12.0,,nan,,,49,,,,-11.337964594503944,0,0.7,0.30599999999999994,0,,,,666.0,1,-3.0,-1.0,,0,,24.0,24.0,1,0
,672.0,24.0,,,79.0,,,,,,,,0.72,-12.0,,nan,,,49,,,,-11.337964594503944,0,0.72,0.43,0,,,,672.0,1,6.0,9.0,,0,,24.0,24.0,1,0
,672.0,24.0,,,79.0,,,,,,,,0.67,-12.0,,nan,,,49,,,,-11.337964594503944,0,0.67,0.542,0,,,,672.0,1,0.0,-6.0,,0,,24.0,24.0,1,0
,672.0,24.0,,,79.0,,,,,,,,0.38,-12.0,,nan,,,49,,,,-11.337964594503944,0,0.38,0.586,0,,,,672.0,1,0.0,0.0,,0,,24.0,24.0,1,0
,673.0,24.0,,,79.0,,,,,,,,0.34,-12.0,,nan,,,49,,,,-11.337964594503944,0,0.34,0.562,0,,,,673.0,1,1.0,1.0,,0,,24.0,24.0,1,0
,672.0,24.0,,,79.0,,,,,,,,0.17,-12.0,,nan,,,49,,,,-11.337964594503944,0,0.17,0.45600000000000007,0,,,,672.0,1,-1.0,-2.0,,0,,24.0,24.0,1,0
,672.0,24.0,,,80.0,,,,,,,,0.12,-11.0,,nan,,,49,,,,-11.337964594503944,0,0.12,0.33599999999999997,0,,,,672.0,1,0.0,1.0,,0,,24.0,24.0,1,0
,663.0,24.0,,,80.0,,,,,,,,0.14,-10.0,,nan,,,49,,,,-11.337964594503944,0,0.14,0.22999999999999998,0,,,,663.0,1,-9.0,-9.0,,0,,24.0,24.0,1,0
,665.0,24.0,,,80.0,,,,,,,,0.22,-10.0,,nan,,,49,,,,-11.337964594503944,0,0.22,0.198,0,,,,665.0,1,2.0,11.0,,0,,24.0,24.0,1,0
,667.0,24.0,,,79.0,,,,,,,,0.7,-12.0,,nan,,,49,,,,-11.337964594503944,0,0.7,0.26999999999999996,0,,,,667.0,1,2.0,0.0,,0,,24.0,24.0,1,0
,668.0,24.0,,,80.0,,,,,,,,0.7,-12.0,,nan,,,49,,,,-11.337964594503944,0,0.7,0.376,0,,,,668.0,1,1.0,-1.0,,0,,24.0,24.0,1,0
,665.0,24.0,,,80.0,,,,,,,,0.72,-12.0,,nan,,,49,,,,-11.337964594503944,0,0.72,0.4959999999999999,0,,,,665.0,1,-3.0,-4.0,,0,,24.0,24.0,1,0
,668.0,24.0,,,79.0,,,,,,,,0.53,-12.0,,nan,,,49,,,,-11.337964594503944,0,0.53,0.574,0,,,,668.0,1,3.0,6.0,,0,,24.0,24.0,1,0
,671.0,24.0,,,80.0,,,,,,,,0.41,-12.0,,nan,,,49,,,,-11.337964594503944,0,0.41,0.612,0,,,,671.0,1,3.0,0.0,,0,,24.0,24.0,1,0
,673.0,24.0,,,80.0,,,,,,,,0.33,-12.0,,nan,,,49,,,,-11.337964594503944,0,0.33,0.538,0,,,,673.0,1,2.0,-1.0,,0,,24.0,24.0,1,0
,671.0,24.0,,,79.0,,,,,,,,0.3,-12.0,,nan,,,49,,,,-11.337964594503944,0,0.3,0.458,0,,,,671.0,1,-2.0,-4.0,,0,,24.0,24.0,1,0
,665.0,24.0,,,80.0,,,,,,,,0.21,-11.0,,nan,,,49,,,,-11.337964594503944,0,0.21,0.356,0,,,,665.0,1,-6.0,-4.0,,0,,24.0,24.0,1,0
,670.0,24.0,,,79.0,,,,,,,,0.11,-11.0,,nan,,,49,,,,-11.337964594503944,0,0.11,0.27199999999999996,0,,,,670.0,1,5.0,11.0,,0,,24.0,24.0,1,0
,672.0,24.0,,,80.0,,,,,,,,0.15,-10.0,,nan,,,49,,,,-11.337964594503944,0,0.15,0.22000000000000003,0,,,,672.0,1,2.0,-3.0,,0,,24.0,24.0,1,0
,670.0,24.0,,,79.0,,,,,,,,0.18,-10.0,,nan,,,49,,,,-11.337964594503944,0,0.18,0.19,0,,,,670.0,1,-2.0,-4.0,,0,,24.0,24.0,1,0
,670.0,24.0,,,79.0,,,,,,,,0.54,-12.0,,nan,,,49,,,,-11.337964594503944,0,0.54,0.238,0,,,,670.0,1,0.0,2.0,,0,,24.0,24.0,1,0
,672.0,24.0,,,79.0,,,,,,,,0.75,-12.0,,nan,,,49,,,,-11.337964594503944,0,0.75,0.346,0,,,,672.0,1,2.0,2.0,,0,,24.0,24.0,1,0
,670.0,24.0,,,79.0,,,,,,,,0.8,-12.0,,nan,,,49,,,,-11.337964594503944,0,0.8,0.484,1,,,,670.0,1,-2.0,-4.0,,0,,24.0,24.0,2,0
,669.0,24.0,,,80.0,,,,,,,,0.75,-12.0,,nan,,,49,,,,-11.337964594503944,0,0.75,0.6040000000000001,0,,,,669.0,1,-1.0,1.0,,0,,24.0,24.0,1,0
,672.0,24.0,,,80.0,,,,,,,,0.72,-12.0,,nan,,,49,,,,-11.337964594503944,0,0.72,0.712,0,,,,672.0,1,3.0,4.0,,0,,24.0,24.0,1,0
,670.0,24.0,,,80.0,,,,,,,,0.4,-13.0,,nan,,,49,,,,-11.337964594503944,0,0.4,0.6839999999999999,0,,,,670.0,1,-2.0,-5.0,,0,,24.0,24.0,1,0
,664.0,24.0,,,79.0,,,,,,,,0.17,-13.0,,nan,,,49,,,,-11.337964594503944,0,0.17,0.568,0,,,,664.0,1,-6.0,-4.0,,0,,24.0,24.0,1,0
,670.0,24.0,,,80.0,,,,,,,,0.09,-11.0,,nan,,,49,,,,-11.337964594503944,0,0.09,0.42600000000000005,0,,,,670.0,1,6.0,12.0,,0,,24.0,24.0,1,0
,672.0,24.0,,,80.0,,,,,,,,0.08,-11.0,,nan,,,49,,,,-11.337964594503944,0,0.08,0.292,0,,,,672.0,1,2.0,-4.0,,0,,24.0,24.0,1,0
